id,sectionId,rowNumber,seatNumber,status,version
SEAT032352,ST003_S03,24,52,AVAILABLE,0
SEAT032353,ST003_S03,24,53,AVAILABLE,0
SEAT032354,ST003_S03,24,54,AVAILABLE,0
SEAT032355,ST003_S03,24,55,AVAILABLE,0
SEAT032356,ST003_S03,24,56,AVAILABLE,0
SEAT032357,ST003_S03,24,57,AVAILABLE,0
SEAT032358,ST003_S03,24,58,AVAILABLE,0
SEAT032359,ST003_S03,24,59,AVAILABLE,0
SEAT032360,ST003_S03,24,60,AVAILABLE,0
SEAT032361,ST003_S03,24,61,AVAILABLE,0
SEAT032362,ST003_S03,24,62,AVAILABLE,0
SEAT032363,ST003_S03,24,63,AVAILABLE,0
SEAT032364,ST003_S03,24,64,AVAILABLE,0
SEAT032365,ST003_S03,24,65,AVAILABLE,0
SEAT032366,ST003_S03,24,66,AVAILABLE,0
SEAT032367,ST003_S03,24,67,AVAILABLE,0
SEAT032368,ST003_S03,24,68,AVAILABLE,0
SEAT032369,ST003_S03,24,69,AVAILABLE,0
SEAT032370,ST003_S03,24,70,AVAILABLE,0
SEAT032371,ST003_S03,24,71,AVAILABLE,0
SEAT032372,ST003_S03,24,72,AVAILABLE,0
SEAT032373,ST003_S03,24,73,AVAILABLE,0
SEAT032374,ST003_S03,24,74,AVAILABLE,0
SEAT032375,ST003_S03,24,75,AVAILABLE,0
SEAT032376,ST003_S03,24,76,AVAILABLE,0
SEAT032377,ST003_S03,24,77,AVAILABLE,0
SEAT032378,ST003_S03,24,78,AVAILABLE,0
SEAT032379,ST003_S03,24,79,AVAILABLE,0
SEAT032380,ST003_S03,24,80,AVAILABLE,0
SEAT032381,ST003_S03,24,81,AVAILABLE,0
SEAT032382,ST003_S03,24,82,AVAILABLE,0
SEAT032383,ST003_S03,24,83,AVAILABLE,0
SEAT032384,ST003_S03,24,84,AVAILABLE,0
SEAT032385,ST003_S03,24,85,AVAILABLE,0
SEAT032386,ST003_S03,24,86,AVAILABLE,0
SEAT032387,ST003_S03,24,87,AVAILABLE,0
SEAT032388,ST003_S03,24,88,AVAILABLE,0
SEAT032389,ST003_S03,24,89,AVAILABLE,0
SEAT032390,ST003_S03,24,90,AVAILABLE,0
SEAT032391,ST003_S03,24,91,AVAILABLE,0
SEAT032392,ST003_S03,24,92,AVAILABLE,0
SEAT032393,ST003_S03,24,93,AVAILABLE,0
SEAT032394,ST003_S03,24,94,AVAILABLE,0
SEAT032395,ST003_S03,24,95,AVAILABLE,0
SEAT032396,ST003_S03,24,96,AVAILABLE,0
SEAT032397,ST003_S03,24,97,AVAILABLE,0
SEAT032398,ST003_S03,24,98,AVAILABLE,0
SEAT032399,ST003_S03,24,99,AVAILABLE,0
SEAT032400,ST003_S03,24,100,AVAILABLE,0
SEAT032401,ST003_S03,25,1,AVAILABLE,0
SEAT032402,ST003_S03,25,2,AVAILABLE,0
SEAT032403,ST003_S03,25,3,AVAILABLE,0
SEAT032404,ST003_S03,25,4,AVAILABLE,0
SEAT032405,ST003_S03,25,5,AVAILABLE,0
SEAT032406,ST003_S03,25,6,AVAILABLE,0
SEAT032407,ST003_S03,25,7,AVAILABLE,0
SEAT032408,ST003_S03,25,8,AVAILABLE,0
SEAT032409,ST003_S03,25,9,AVAILABLE,0
SEAT032410,ST003_S03,25,10,AVAILABLE,0
SEAT032411,ST003_S03,25,11,AVAILABLE,0
SEAT032412,ST003_S03,25,12,AVAILABLE,0
SEAT032413,ST003_S03,25,13,AVAILABLE,0
SEAT032414,ST003_S03,25,14,AVAILABLE,0
SEAT032415,ST003_S03,25,15,AVAILABLE,0
SEAT032416,ST003_S03,25,16,AVAILABLE,0
SEAT032417,ST003_S03,25,17,AVAILABLE,0
SEAT032418,ST003_S03,25,18,AVAILABLE,0
SEAT032419,ST003_S03,25,19,AVAILABLE,0
SEAT032420,ST003_S03,25,20,AVAILABLE,0
SEAT032421,ST003_S03,25,21,AVAILABLE,0
SEAT032422,ST003_S03,25,22,AVAILABLE,0
SEAT032423,ST003_S03,25,23,AVAILABLE,0
SEAT032424,ST003_S03,25,24,AVAILABLE,0
SEAT032425,ST003_S03,25,25,AVAILABLE,0
SEAT032426,ST003_S03,25,26,AVAILABLE,0
SEAT032427,ST003_S03,25,27,AVAILABLE,0
SEAT032428,ST003_S03,25,28,AVAILABLE,0
SEAT032429,ST003_S03,25,29,AVAILABLE,0
SEAT032430,ST003_S03,25,30,AVAILABLE,0
SEAT032431,ST003_S03,25,31,AVAILABLE,0
SEAT032432,ST003_S03,25,32,AVAILABLE,0
SEAT032433,ST003_S03,25,33,AVAILABLE,0
SEAT032434,ST003_S03,25,34,AVAILABLE,0
SEAT032435,ST003_S03,25,35,AVAILABLE,0
SEAT032436,ST003_S03,25,36,AVAILABLE,0
SEAT032437,ST003_S03,25,37,AVAILABLE,0
SEAT032438,ST003_S03,25,38,AVAILABLE,0
SEAT032439,ST003_S03,25,39,AVAILABLE,0
SEAT032440,ST003_S03,25,40,AVAILABLE,0
SEAT032441,ST003_S03,25,41,AVAILABLE,0
SEAT032442,ST003_S03,25,42,AVAILABLE,0
SEAT032443,ST003_S03,25,43,AVAILABLE,0
SEAT032444,ST003_S03,25,44,AVAILABLE,0
SEAT032445,ST003_S03,25,45,AVAILABLE,0
SEAT032446,ST003_S03,25,46,AVAILABLE,0
SEAT032447,ST003_S03,25,47,AVAILABLE,0
SEAT032448,ST003_S03,25,48,AVAILABLE,0
SEAT032449,ST003_S03,25,49,AVAILABLE,0
SEAT032450,ST003_S03,25,50,AVAILABLE,0
SEAT032451,ST003_S03,25,51,AVAILABLE,0
SEAT032452,ST003_S03,25,52,AVAILABLE,0
SEAT032453,ST003_S03,25,53,AVAILABLE,0
SEAT032454,ST003_S03,25,54,AVAILABLE,0
SEAT032455,ST003_S03,25,55,AVAILABLE,0
SEAT032456,ST003_S03,25,56,AVAILABLE,0
SEAT032457,ST003_S03,25,57,AVAILABLE,0
SEAT032458,ST003_S03,25,58,AVAILABLE,0
SEAT032459,ST003_S03,25,59,AVAILABLE,0
SEAT032460,ST003_S03,25,60,AVAILABLE,0
SEAT032461,ST003_S03,25,61,AVAILABLE,0
SEAT032462,ST003_S03,25,62,AVAILABLE,0
SEAT032463,ST003_S03,25,63,AVAILABLE,0
SEAT032464,ST003_S03,25,64,AVAILABLE,0
SEAT032465,ST003_S03,25,65,AVAILABLE,0
SEAT032466,ST003_S03,25,66,AVAILABLE,0
SEAT032467,ST003_S03,25,67,AVAILABLE,0
SEAT032468,ST003_S03,25,68,AVAILABLE,0
SEAT032469,ST003_S03,25,69,AVAILABLE,0
SEAT032470,ST003_S03,25,70,AVAILABLE,0
SEAT032471,ST003_S03,25,71,AVAILABLE,0
SEAT032472,ST003_S03,25,72,AVAILABLE,0
SEAT032473,ST003_S03,25,73,AVAILABLE,0
SEAT032474,ST003_S03,25,74,AVAILABLE,0
SEAT032475,ST003_S03,25,75,AVAILABLE,0
SEAT032476,ST003_S03,25,76,AVAILABLE,0
SEAT032477,ST003_S03,25,77,AVAILABLE,0
SEAT032478,ST003_S03,25,78,AVAILABLE,0
SEAT032479,ST003_S03,25,79,AVAILABLE,0
SEAT032480,ST003_S03,25,80,AVAILABLE,0
SEAT032481,ST003_S03,25,81,AVAILABLE,0
SEAT032482,ST003_S03,25,82,AVAILABLE,0
SEAT032483,ST003_S03,25,83,AVAILABLE,0
SEAT032484,ST003_S03,25,84,AVAILABLE,0
SEAT032485,ST003_S03,25,85,AVAILABLE,0
SEAT032486,ST003_S03,25,86,AVAILABLE,0
SEAT032487,ST003_S03,25,87,AVAILABLE,0
SEAT032488,ST003_S03,25,88,AVAILABLE,0
SEAT032489,ST003_S03,25,89,AVAILABLE,0
SEAT032490,ST003_S03,25,90,AVAILABLE,0
SEAT032491,ST003_S03,25,91,AVAILABLE,0
SEAT032492,ST003_S03,25,92,AVAILABLE,0
SEAT032493,ST003_S03,25,93,AVAILABLE,0
SEAT032494,ST003_S03,25,94,AVAILABLE,0
SEAT032495,ST003_S03,25,95,AVAILABLE,0
SEAT032496,ST003_S03,25,96,AVAILABLE,0
SEAT032497,ST003_S03,25,97,AVAILABLE,0
SEAT032498,ST003_S03,25,98,AVAILABLE,0
SEAT032499,ST003_S03,25,99,AVAILABLE,0
SEAT032500,ST003_S03,25,100,AVAILABLE,0
SEAT032501,ST003_S03,26,1,AVAILABLE,0
SEAT032502,ST003_S03,26,2,AVAILABLE,0
SEAT032503,ST003_S03,26,3,AVAILABLE,0
SEAT032504,ST003_S03,26,4,AVAILABLE,0
SEAT032505,ST003_S03,26,5,AVAILABLE,0
SEAT032506,ST003_S03,26,6,AVAILABLE,0
SEAT032507,ST003_S03,26,7,AVAILABLE,0
SEAT032508,ST003_S03,26,8,AVAILABLE,0
SEAT032509,ST003_S03,26,9,AVAILABLE,0
SEAT032510,ST003_S03,26,10,AVAILABLE,0
SEAT032511,ST003_S03,26,11,AVAILABLE,0
SEAT032512,ST003_S03,26,12,AVAILABLE,0
SEAT032513,ST003_S03,26,13,AVAILABLE,0
SEAT032514,ST003_S03,26,14,AVAILABLE,0
SEAT032515,ST003_S03,26,15,AVAILABLE,0
SEAT032516,ST003_S03,26,16,AVAILABLE,0
SEAT032517,ST003_S03,26,17,AVAILABLE,0
SEAT032518,ST003_S03,26,18,AVAILABLE,0
SEAT032519,ST003_S03,26,19,AVAILABLE,0
SEAT032520,ST003_S03,26,20,AVAILABLE,0
SEAT032521,ST003_S03,26,21,AVAILABLE,0
SEAT032522,ST003_S03,26,22,AVAILABLE,0
SEAT032523,ST003_S03,26,23,AVAILABLE,0
SEAT032524,ST003_S03,26,24,AVAILABLE,0
SEAT032525,ST003_S03,26,25,AVAILABLE,0
SEAT032526,ST003_S03,26,26,AVAILABLE,0
SEAT032527,ST003_S03,26,27,AVAILABLE,0
SEAT032528,ST003_S03,26,28,AVAILABLE,0
SEAT032529,ST003_S03,26,29,AVAILABLE,0
SEAT032530,ST003_S03,26,30,AVAILABLE,0
SEAT032531,ST003_S03,26,31,AVAILABLE,0
SEAT032532,ST003_S03,26,32,AVAILABLE,0
SEAT032533,ST003_S03,26,33,AVAILABLE,0
SEAT032534,ST003_S03,26,34,AVAILABLE,0
SEAT032535,ST003_S03,26,35,AVAILABLE,0
SEAT032536,ST003_S03,26,36,AVAILABLE,0
SEAT032537,ST003_S03,26,37,AVAILABLE,0
SEAT032538,ST003_S03,26,38,AVAILABLE,0
SEAT032539,ST003_S03,26,39,AVAILABLE,0
SEAT032540,ST003_S03,26,40,AVAILABLE,0
SEAT032541,ST003_S03,26,41,AVAILABLE,0
SEAT032542,ST003_S03,26,42,AVAILABLE,0
SEAT032543,ST003_S03,26,43,AVAILABLE,0
SEAT032544,ST003_S03,26,44,AVAILABLE,0
SEAT032545,ST003_S03,26,45,AVAILABLE,0
SEAT032546,ST003_S03,26,46,AVAILABLE,0
SEAT032547,ST003_S03,26,47,AVAILABLE,0
SEAT032548,ST003_S03,26,48,AVAILABLE,0
SEAT032549,ST003_S03,26,49,AVAILABLE,0
SEAT032550,ST003_S03,26,50,AVAILABLE,0
SEAT032551,ST003_S03,26,51,AVAILABLE,0
SEAT032552,ST003_S03,26,52,AVAILABLE,0
SEAT032553,ST003_S03,26,53,AVAILABLE,0
SEAT032554,ST003_S03,26,54,AVAILABLE,0
SEAT032555,ST003_S03,26,55,AVAILABLE,0
SEAT032556,ST003_S03,26,56,AVAILABLE,0
SEAT032557,ST003_S03,26,57,AVAILABLE,0
SEAT032558,ST003_S03,26,58,AVAILABLE,0
SEAT032559,ST003_S03,26,59,AVAILABLE,0
SEAT032560,ST003_S03,26,60,AVAILABLE,0
SEAT032561,ST003_S03,26,61,AVAILABLE,0
SEAT032562,ST003_S03,26,62,AVAILABLE,0
SEAT032563,ST003_S03,26,63,AVAILABLE,0
SEAT032564,ST003_S03,26,64,AVAILABLE,0
SEAT032565,ST003_S03,26,65,AVAILABLE,0
SEAT032566,ST003_S03,26,66,AVAILABLE,0
SEAT032567,ST003_S03,26,67,AVAILABLE,0
SEAT032568,ST003_S03,26,68,AVAILABLE,0
SEAT032569,ST003_S03,26,69,AVAILABLE,0
SEAT032570,ST003_S03,26,70,AVAILABLE,0
SEAT032571,ST003_S03,26,71,AVAILABLE,0
SEAT032572,ST003_S03,26,72,AVAILABLE,0
SEAT032573,ST003_S03,26,73,AVAILABLE,0
SEAT032574,ST003_S03,26,74,AVAILABLE,0
SEAT032575,ST003_S03,26,75,AVAILABLE,0
SEAT032576,ST003_S03,26,76,AVAILABLE,0
SEAT032577,ST003_S03,26,77,AVAILABLE,0
SEAT032578,ST003_S03,26,78,AVAILABLE,0
SEAT032579,ST003_S03,26,79,AVAILABLE,0
SEAT032580,ST003_S03,26,80,AVAILABLE,0
SEAT032581,ST003_S03,26,81,AVAILABLE,0
SEAT032582,ST003_S03,26,82,AVAILABLE,0
SEAT032583,ST003_S03,26,83,AVAILABLE,0
SEAT032584,ST003_S03,26,84,AVAILABLE,0
SEAT032585,ST003_S03,26,85,AVAILABLE,0
SEAT032586,ST003_S03,26,86,AVAILABLE,0
SEAT032587,ST003_S03,26,87,AVAILABLE,0
SEAT032588,ST003_S03,26,88,AVAILABLE,0
SEAT032589,ST003_S03,26,89,AVAILABLE,0
SEAT032590,ST003_S03,26,90,AVAILABLE,0
SEAT032591,ST003_S03,26,91,AVAILABLE,0
SEAT032592,ST003_S03,26,92,AVAILABLE,0
SEAT032593,ST003_S03,26,93,AVAILABLE,0
SEAT032594,ST003_S03,26,94,AVAILABLE,0
SEAT032595,ST003_S03,26,95,AVAILABLE,0
SEAT032596,ST003_S03,26,96,AVAILABLE,0
SEAT032597,ST003_S03,26,97,AVAILABLE,0
SEAT032598,ST003_S03,26,98,AVAILABLE,0
SEAT032599,ST003_S03,26,99,AVAILABLE,0
SEAT032600,ST003_S03,26,100,AVAILABLE,0
SEAT032601,ST003_S03,27,1,AVAILABLE,0
SEAT032602,ST003_S03,27,2,AVAILABLE,0
SEAT032603,ST003_S03,27,3,AVAILABLE,0
SEAT032604,ST003_S03,27,4,AVAILABLE,0
SEAT032605,ST003_S03,27,5,AVAILABLE,0
SEAT032606,ST003_S03,27,6,AVAILABLE,0
SEAT032607,ST003_S03,27,7,AVAILABLE,0
SEAT032608,ST003_S03,27,8,AVAILABLE,0
SEAT032609,ST003_S03,27,9,AVAILABLE,0
SEAT032610,ST003_S03,27,10,AVAILABLE,0
SEAT032611,ST003_S03,27,11,AVAILABLE,0
SEAT032612,ST003_S03,27,12,AVAILABLE,0
SEAT032613,ST003_S03,27,13,AVAILABLE,0
SEAT032614,ST003_S03,27,14,AVAILABLE,0
SEAT032615,ST003_S03,27,15,AVAILABLE,0
SEAT032616,ST003_S03,27,16,AVAILABLE,0
SEAT032617,ST003_S03,27,17,AVAILABLE,0
SEAT032618,ST003_S03,27,18,AVAILABLE,0
SEAT032619,ST003_S03,27,19,AVAILABLE,0
SEAT032620,ST003_S03,27,20,AVAILABLE,0
SEAT032621,ST003_S03,27,21,AVAILABLE,0
SEAT032622,ST003_S03,27,22,AVAILABLE,0
SEAT032623,ST003_S03,27,23,AVAILABLE,0
SEAT032624,ST003_S03,27,24,AVAILABLE,0
SEAT032625,ST003_S03,27,25,AVAILABLE,0
SEAT032626,ST003_S03,27,26,AVAILABLE,0
SEAT032627,ST003_S03,27,27,AVAILABLE,0
SEAT032628,ST003_S03,27,28,AVAILABLE,0
SEAT032629,ST003_S03,27,29,AVAILABLE,0
SEAT032630,ST003_S03,27,30,AVAILABLE,0
SEAT032631,ST003_S03,27,31,AVAILABLE,0
SEAT032632,ST003_S03,27,32,AVAILABLE,0
SEAT032633,ST003_S03,27,33,AVAILABLE,0
SEAT032634,ST003_S03,27,34,AVAILABLE,0
SEAT032635,ST003_S03,27,35,AVAILABLE,0
SEAT032636,ST003_S03,27,36,AVAILABLE,0
SEAT032637,ST003_S03,27,37,AVAILABLE,0
SEAT032638,ST003_S03,27,38,AVAILABLE,0
SEAT032639,ST003_S03,27,39,AVAILABLE,0
SEAT032640,ST003_S03,27,40,AVAILABLE,0
SEAT032641,ST003_S03,27,41,AVAILABLE,0
SEAT032642,ST003_S03,27,42,AVAILABLE,0
SEAT032643,ST003_S03,27,43,AVAILABLE,0
SEAT032644,ST003_S03,27,44,AVAILABLE,0
SEAT032645,ST003_S03,27,45,AVAILABLE,0
SEAT032646,ST003_S03,27,46,AVAILABLE,0
SEAT032647,ST003_S03,27,47,AVAILABLE,0
SEAT032648,ST003_S03,27,48,AVAILABLE,0
SEAT032649,ST003_S03,27,49,AVAILABLE,0
SEAT032650,ST003_S03,27,50,AVAILABLE,0
SEAT032651,ST003_S03,27,51,AVAILABLE,0
SEAT032652,ST003_S03,27,52,AVAILABLE,0
SEAT032653,ST003_S03,27,53,AVAILABLE,0
SEAT032654,ST003_S03,27,54,AVAILABLE,0
SEAT032655,ST003_S03,27,55,AVAILABLE,0
SEAT032656,ST003_S03,27,56,AVAILABLE,0
SEAT032657,ST003_S03,27,57,AVAILABLE,0
SEAT032658,ST003_S03,27,58,AVAILABLE,0
SEAT032659,ST003_S03,27,59,AVAILABLE,0
SEAT032660,ST003_S03,27,60,AVAILABLE,0
SEAT032661,ST003_S03,27,61,AVAILABLE,0
SEAT032662,ST003_S03,27,62,AVAILABLE,0
SEAT032663,ST003_S03,27,63,AVAILABLE,0
SEAT032664,ST003_S03,27,64,AVAILABLE,0
SEAT032665,ST003_S03,27,65,AVAILABLE,0
SEAT032666,ST003_S03,27,66,AVAILABLE,0
SEAT032667,ST003_S03,27,67,AVAILABLE,0
SEAT032668,ST003_S03,27,68,AVAILABLE,0
SEAT032669,ST003_S03,27,69,AVAILABLE,0
SEAT032670,ST003_S03,27,70,AVAILABLE,0
SEAT032671,ST003_S03,27,71,AVAILABLE,0
SEAT032672,ST003_S03,27,72,AVAILABLE,0
SEAT032673,ST003_S03,27,73,AVAILABLE,0
SEAT032674,ST003_S03,27,74,AVAILABLE,0
SEAT032675,ST003_S03,27,75,AVAILABLE,0
SEAT032676,ST003_S03,27,76,AVAILABLE,0
SEAT032677,ST003_S03,27,77,AVAILABLE,0
SEAT032678,ST003_S03,27,78,AVAILABLE,0
SEAT032679,ST003_S03,27,79,AVAILABLE,0
SEAT032680,ST003_S03,27,80,AVAILABLE,0
SEAT032681,ST003_S03,27,81,AVAILABLE,0
SEAT032682,ST003_S03,27,82,AVAILABLE,0
SEAT032683,ST003_S03,27,83,AVAILABLE,0
SEAT032684,ST003_S03,27,84,AVAILABLE,0
SEAT032685,ST003_S03,27,85,AVAILABLE,0
SEAT032686,ST003_S03,27,86,AVAILABLE,0
SEAT032687,ST003_S03,27,87,AVAILABLE,0
SEAT032688,ST003_S03,27,88,AVAILABLE,0
SEAT032689,ST003_S03,27,89,AVAILABLE,0
SEAT032690,ST003_S03,27,90,AVAILABLE,0
SEAT032691,ST003_S03,27,91,AVAILABLE,0
SEAT032692,ST003_S03,27,92,AVAILABLE,0
SEAT032693,ST003_S03,27,93,AVAILABLE,0
SEAT032694,ST003_S03,27,94,AVAILABLE,0
SEAT032695,ST003_S03,27,95,AVAILABLE,0
SEAT032696,ST003_S03,27,96,AVAILABLE,0
SEAT032697,ST003_S03,27,97,AVAILABLE,0
SEAT032698,ST003_S03,27,98,AVAILABLE,0
SEAT032699,ST003_S03,27,99,AVAILABLE,0
SEAT032700,ST003_S03,27,100,AVAILABLE,0
SEAT032701,ST003_S03,28,1,AVAILABLE,0
SEAT032702,ST003_S03,28,2,AVAILABLE,0
SEAT032703,ST003_S03,28,3,AVAILABLE,0
SEAT032704,ST003_S03,28,4,AVAILABLE,0
SEAT032705,ST003_S03,28,5,AVAILABLE,0
SEAT032706,ST003_S03,28,6,AVAILABLE,0
SEAT032707,ST003_S03,28,7,AVAILABLE,0
SEAT032708,ST003_S03,28,8,AVAILABLE,0
SEAT032709,ST003_S03,28,9,AVAILABLE,0
SEAT032710,ST003_S03,28,10,AVAILABLE,0
SEAT032711,ST003_S03,28,11,AVAILABLE,0
SEAT032712,ST003_S03,28,12,AVAILABLE,0
SEAT032713,ST003_S03,28,13,AVAILABLE,0
SEAT032714,ST003_S03,28,14,AVAILABLE,0
SEAT032715,ST003_S03,28,15,AVAILABLE,0
SEAT032716,ST003_S03,28,16,AVAILABLE,0
SEAT032717,ST003_S03,28,17,AVAILABLE,0
SEAT032718,ST003_S03,28,18,AVAILABLE,0
SEAT032719,ST003_S03,28,19,AVAILABLE,0
SEAT032720,ST003_S03,28,20,AVAILABLE,0
SEAT032721,ST003_S03,28,21,AVAILABLE,0
SEAT032722,ST003_S03,28,22,AVAILABLE,0
SEAT032723,ST003_S03,28,23,AVAILABLE,0
SEAT032724,ST003_S03,28,24,AVAILABLE,0
SEAT032725,ST003_S03,28,25,AVAILABLE,0
SEAT032726,ST003_S03,28,26,AVAILABLE,0
SEAT032727,ST003_S03,28,27,AVAILABLE,0
SEAT032728,ST003_S03,28,28,AVAILABLE,0
SEAT032729,ST003_S03,28,29,AVAILABLE,0
SEAT032730,ST003_S03,28,30,AVAILABLE,0
SEAT032731,ST003_S03,28,31,AVAILABLE,0
SEAT032732,ST003_S03,28,32,AVAILABLE,0
SEAT032733,ST003_S03,28,33,AVAILABLE,0
SEAT032734,ST003_S03,28,34,AVAILABLE,0
SEAT032735,ST003_S03,28,35,AVAILABLE,0
SEAT032736,ST003_S03,28,36,AVAILABLE,0
SEAT032737,ST003_S03,28,37,AVAILABLE,0
SEAT032738,ST003_S03,28,38,AVAILABLE,0
SEAT032739,ST003_S03,28,39,AVAILABLE,0
SEAT032740,ST003_S03,28,40,AVAILABLE,0
SEAT032741,ST003_S03,28,41,AVAILABLE,0
SEAT032742,ST003_S03,28,42,AVAILABLE,0
SEAT032743,ST003_S03,28,43,AVAILABLE,0
SEAT032744,ST003_S03,28,44,AVAILABLE,0
SEAT032745,ST003_S03,28,45,AVAILABLE,0
SEAT032746,ST003_S03,28,46,AVAILABLE,0
SEAT032747,ST003_S03,28,47,AVAILABLE,0
SEAT032748,ST003_S03,28,48,AVAILABLE,0
SEAT032749,ST003_S03,28,49,AVAILABLE,0
SEAT032750,ST003_S03,28,50,AVAILABLE,0
SEAT032751,ST003_S03,28,51,AVAILABLE,0
SEAT032752,ST003_S03,28,52,AVAILABLE,0
SEAT032753,ST003_S03,28,53,AVAILABLE,0
SEAT032754,ST003_S03,28,54,AVAILABLE,0
SEAT032755,ST003_S03,28,55,AVAILABLE,0
SEAT032756,ST003_S03,28,56,AVAILABLE,0
SEAT032757,ST003_S03,28,57,AVAILABLE,0
SEAT032758,ST003_S03,28,58,AVAILABLE,0
SEAT032759,ST003_S03,28,59,AVAILABLE,0
SEAT032760,ST003_S03,28,60,AVAILABLE,0
SEAT032761,ST003_S03,28,61,AVAILABLE,0
SEAT032762,ST003_S03,28,62,AVAILABLE,0
SEAT032763,ST003_S03,28,63,AVAILABLE,0
SEAT032764,ST003_S03,28,64,AVAILABLE,0
SEAT032765,ST003_S03,28,65,AVAILABLE,0
SEAT032766,ST003_S03,28,66,AVAILABLE,0
SEAT032767,ST003_S03,28,67,AVAILABLE,0
SEAT032768,ST003_S03,28,68,AVAILABLE,0
SEAT032769,ST003_S03,28,69,AVAILABLE,0
SEAT032770,ST003_S03,28,70,AVAILABLE,0
SEAT032771,ST003_S03,28,71,AVAILABLE,0
SEAT032772,ST003_S03,28,72,AVAILABLE,0
SEAT032773,ST003_S03,28,73,AVAILABLE,0
SEAT032774,ST003_S03,28,74,AVAILABLE,0
SEAT032775,ST003_S03,28,75,AVAILABLE,0
SEAT032776,ST003_S03,28,76,AVAILABLE,0
SEAT032777,ST003_S03,28,77,AVAILABLE,0
SEAT032778,ST003_S03,28,78,AVAILABLE,0
SEAT032779,ST003_S03,28,79,AVAILABLE,0
SEAT032780,ST003_S03,28,80,AVAILABLE,0
SEAT032781,ST003_S03,28,81,AVAILABLE,0
SEAT032782,ST003_S03,28,82,AVAILABLE,0
SEAT032783,ST003_S03,28,83,AVAILABLE,0
SEAT032784,ST003_S03,28,84,AVAILABLE,0
SEAT032785,ST003_S03,28,85,AVAILABLE,0
SEAT032786,ST003_S03,28,86,AVAILABLE,0
SEAT032787,ST003_S03,28,87,AVAILABLE,0
SEAT032788,ST003_S03,28,88,AVAILABLE,0
SEAT032789,ST003_S03,28,89,AVAILABLE,0
SEAT032790,ST003_S03,28,90,AVAILABLE,0
SEAT032791,ST003_S03,28,91,AVAILABLE,0
SEAT032792,ST003_S03,28,92,AVAILABLE,0
SEAT032793,ST003_S03,28,93,AVAILABLE,0
SEAT032794,ST003_S03,28,94,AVAILABLE,0
SEAT032795,ST003_S03,28,95,AVAILABLE,0
SEAT032796,ST003_S03,28,96,AVAILABLE,0
SEAT032797,ST003_S03,28,97,AVAILABLE,0
SEAT032798,ST003_S03,28,98,AVAILABLE,0
SEAT032799,ST003_S03,28,99,AVAILABLE,0
SEAT032800,ST003_S03,28,100,AVAILABLE,0
SEAT032801,ST003_S03,29,1,AVAILABLE,0
SEAT032802,ST003_S03,29,2,AVAILABLE,0
SEAT032803,ST003_S03,29,3,AVAILABLE,0
SEAT032804,ST003_S03,29,4,AVAILABLE,0
SEAT032805,ST003_S03,29,5,AVAILABLE,0
SEAT032806,ST003_S03,29,6,AVAILABLE,0
SEAT032807,ST003_S03,29,7,AVAILABLE,0
SEAT032808,ST003_S03,29,8,AVAILABLE,0
SEAT032809,ST003_S03,29,9,AVAILABLE,0
SEAT032810,ST003_S03,29,10,AVAILABLE,0
SEAT032811,ST003_S03,29,11,AVAILABLE,0
SEAT032812,ST003_S03,29,12,AVAILABLE,0
SEAT032813,ST003_S03,29,13,AVAILABLE,0
SEAT032814,ST003_S03,29,14,AVAILABLE,0
SEAT032815,ST003_S03,29,15,AVAILABLE,0
SEAT032816,ST003_S03,29,16,AVAILABLE,0
SEAT032817,ST003_S03,29,17,AVAILABLE,0
SEAT032818,ST003_S03,29,18,AVAILABLE,0
SEAT032819,ST003_S03,29,19,AVAILABLE,0
SEAT032820,ST003_S03,29,20,AVAILABLE,0
SEAT032821,ST003_S03,29,21,AVAILABLE,0
SEAT032822,ST003_S03,29,22,AVAILABLE,0
SEAT032823,ST003_S03,29,23,AVAILABLE,0
SEAT032824,ST003_S03,29,24,AVAILABLE,0
SEAT032825,ST003_S03,29,25,AVAILABLE,0
SEAT032826,ST003_S03,29,26,AVAILABLE,0
SEAT032827,ST003_S03,29,27,AVAILABLE,0
SEAT032828,ST003_S03,29,28,AVAILABLE,0
SEAT032829,ST003_S03,29,29,AVAILABLE,0
SEAT032830,ST003_S03,29,30,AVAILABLE,0
SEAT032831,ST003_S03,29,31,AVAILABLE,0
SEAT032832,ST003_S03,29,32,AVAILABLE,0
SEAT032833,ST003_S03,29,33,AVAILABLE,0
SEAT032834,ST003_S03,29,34,AVAILABLE,0
SEAT032835,ST003_S03,29,35,AVAILABLE,0
SEAT032836,ST003_S03,29,36,AVAILABLE,0
SEAT032837,ST003_S03,29,37,AVAILABLE,0
SEAT032838,ST003_S03,29,38,AVAILABLE,0
SEAT032839,ST003_S03,29,39,AVAILABLE,0
SEAT032840,ST003_S03,29,40,AVAILABLE,0
SEAT032841,ST003_S03,29,41,AVAILABLE,0
SEAT032842,ST003_S03,29,42,AVAILABLE,0
SEAT032843,ST003_S03,29,43,AVAILABLE,0
SEAT032844,ST003_S03,29,44,AVAILABLE,0
SEAT032845,ST003_S03,29,45,AVAILABLE,0
SEAT032846,ST003_S03,29,46,AVAILABLE,0
SEAT032847,ST003_S03,29,47,AVAILABLE,0
SEAT032848,ST003_S03,29,48,AVAILABLE,0
SEAT032849,ST003_S03,29,49,AVAILABLE,0
SEAT032850,ST003_S03,29,50,AVAILABLE,0
